id,source,title,price,bookingUrl,final_url,status_code,category,reason,matched_keyword,elapsed_ms,domain_rule,title_token_hits,text_sample
tour_3906,广之旅,【春季特惠】广州从化碧泉空中温泉酒店住宿套餐*等待确认,587,http://nn.gzl.cn/freetour/402880448775c2120187c733cb703cfe.html,http://nn.gzl.cn/freetour/402880448775c2120187c733cb703cfe.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,452,广之旅,"广州从化碧泉空中温泉酒店住宿套餐, 春季特惠, 等待确认",多地出发到广州自由行1日游_【春季特惠】广州从化碧泉空中温泉酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 
tour_3907,广之旅,【近深圳万象天地】深圳深铁皇冠假日酒店住宿套餐 | IHG集团 | 周六亲子课程*等待确认,1207,http://nn.gzl.cn/freetour/40288012890a980e0189615e5fc256e3.html,http://nn.gzl.cn/freetour/40288012890a980e0189615e5fc256e3.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,423,广之旅,"深圳深铁皇冠假日酒店住宿套餐, 近深圳万象天地, 周六亲子课程",多地出发到深圳自由行1日游_【近深圳万象天地】深圳深铁皇冠假日酒店住宿套餐 | IHG集团 | 周六亲子课程*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行
tour_3908,广之旅,【宠物友好】佛山南海瞻云酒店住宿套餐*等待确认,475,http://nn.gzl.cn/freetour/402880448775c2120187c74116c83d26.html,http://nn.gzl.cn/freetour/402880448775c2120187c74116c83d26.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,418,广之旅,"佛山南海瞻云酒店住宿套餐, 宠物友好, 等待确认",多地出发到佛山自由行1日游_【宠物友好】佛山南海瞻云酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI
tour_3909,广之旅,【近白水寨】广州增城三英温泉度假酒店住宿套餐*等待确认,630,http://nn.gzl.cn/freetour/402880448775c2120187c73325852bac.html,http://nn.gzl.cn/freetour/402880448775c2120187c73325852bac.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,353,广之旅,"广州增城三英温泉度假酒店住宿套餐, 近白水寨, 等待确认",多地出发到广州自由行1日游_【近白水寨】广州增城三英温泉度假酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 
tour_3910,广之旅,【设计酒店】深圳回酒店住宿套餐*等待确认,1104,http://nn.gzl.cn/freetour/402880448775c2120187c734d6ff59fb.html,http://nn.gzl.cn/freetour/402880448775c2120187c734d6ff59fb.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,415,广之旅,"深圳回酒店住宿套餐, 设计酒店, 等待确认",多地出发到深圳自由行1日游_【设计酒店】深圳回酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI 租车
tour_3911,广之旅,【海景度假】深圳浪骑瞻云海滨度假酒店住宿套餐*等待确认,1609,http://nn.gzl.cn/freetour/40288011876b8c0301877464e8b443a1.html,http://nn.gzl.cn/freetour/40288011876b8c0301877464e8b443a1.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,605,广之旅,"深圳浪骑瞻云海滨度假酒店住宿套餐, 海景度假, 等待确认",多地出发到深圳自由行1日游_【海景度假】深圳浪骑瞻云海滨度假酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 
tour_3912,广之旅,【暑期预售】清远新世界酒店住宿套餐 | 高铁站接驳车 |  温泉| 儿童乐园*等待确认,2171,http://nn.gzl.cn/freetour/402880448775c2120187c6a9b6611c00.html,http://nn.gzl.cn/freetour/402880448775c2120187c6a9b6611c00.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,537,广之旅,"清远新世界酒店住宿套餐, 高铁站接驳车, 暑期预售",多地出发到清远自由行1日游_【暑期预售】清远新世界酒店住宿套餐 | 高铁站接驳车 | 温泉| 儿童乐园*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地
tour_3914,广之旅,【夏季特惠】深圳桔钓沙莱华度假酒店精选住宿套餐*等待确认,1712,http://nn.gzl.cn/freetour/40288011876b8c030187745df0057cdc.html,http://nn.gzl.cn/freetour/40288011876b8c030187745df0057cdc.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,1226,广之旅,"深圳桔钓沙莱华度假酒店精选住宿套餐, 夏季特惠, 等待确认",多地出发到深圳自由行1日游_【夏季特惠】深圳桔钓沙莱华度假酒店精选住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮
tour_3915,广之旅,【亲子玩乐】东莞观澜湖度假酒店住宿套餐*等待确认,1437,http://nn.gzl.cn/freetour/402880448775c2120187c6e11db274a0.html,http://nn.gzl.cn/freetour/402880448775c2120187c6e11db274a0.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,527,广之旅,"东莞观澜湖度假酒店住宿套餐, 亲子玩乐, 等待确认",多地出发到东莞自由行1日游_【亲子玩乐】东莞观澜湖度假酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIF
tour_3916,广之旅,【暑期预售 | 年中大促】东莞塘廈三正半山温泉酒店住宿套餐*等待确认,863,http://nn.gzl.cn/freetour/402880448775c2120187c702a05a7726.html,http://nn.gzl.cn/freetour/402880448775c2120187c702a05a7726.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,841,广之旅,"东莞塘廈三正半山温泉酒店住宿套餐, 暑期预售, 年中大促",多地出发到东莞自由行1日游_【暑期预售 | 年中大促】东莞塘廈三正半山温泉酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票
tour_3917,广之旅,【一线海景】珠海凤凰湾悦椿酒店住宿套餐 | 悦榕集团*等待确认,1656,http://nn.gzl.cn/freetour/402880128775ad32018778870fda1a9b.html,http://nn.gzl.cn/freetour/402880128775ad32018778870fda1a9b.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,477,广之旅,"珠海凤凰湾悦椿酒店住宿套餐, 一线海景, 悦榕集团",多地出发到珠海自由行1日游_【一线海景】珠海凤凰湾悦椿酒店住宿套餐 | 悦榕集团*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证
tour_3918,广之旅,【特惠限量】深圳富苑皇冠假日套房酒店住宿套餐 | IHG*等待确认,1023,http://nn.gzl.cn/freetour/40288012890a980e0189615dc7e43fc9.html,http://nn.gzl.cn/freetour/40288012890a980e0189615dc7e43fc9.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,522,广之旅,"深圳富苑皇冠假日套房酒店住宿套餐, 特惠限量, 等待确认",多地出发到深圳自由行1日游_【特惠限量】深圳富苑皇冠假日套房酒店住宿套餐 | IHG*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 
tour_3919,广之旅,【周末不加价】珠海粤财皇冠假日酒店住宿套餐 | IHG集团*等待确认,657,http://nn.gzl.cn/freetour/40288012890a980e0189615c60360121.html,http://nn.gzl.cn/freetour/40288012890a980e0189615c60360121.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,577,广之旅,"珠海粤财皇冠假日酒店住宿套餐, 周末不加价, ihg集团",多地出发到珠海自由行1日游_【周末不加价】珠海粤财皇冠假日酒店住宿套餐 | IHG集团*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票
tour_3920,广之旅,【年中大促】深圳华侨城洲际大酒店住宿套餐 | 水上乐园 | 多样亲子活动*等待确认,1805,http://nn.gzl.cn/freetour/40288012897376a40189a9906052224f.html,http://nn.gzl.cn/freetour/40288012897376a40189a9906052224f.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,733,广之旅,"深圳华侨城洲际大酒店住宿套餐, 多样亲子活动, 年中大促",多地出发到深圳自由行1日游_【年中大促】深圳华侨城洲际大酒店住宿套餐 | 水上乐园 | 多样亲子活动*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩
tour_3921,广之旅,【自助晚餐周六不加价】广州南沙金茂万豪酒店住宿套餐 | 无人驾驶体验 | Marriott*等待确认,748,http://nn.gzl.cn/freetour/4028802688b52f910188b7db86b610cf.html,http://nn.gzl.cn/freetour/4028802688b52f910188b7db86b610cf.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,839,广之旅,"广州南沙金茂万豪酒店住宿套餐, 自助晚餐周六不加价, marriott",多地出发到广州自由行1日游_【自助晚餐周六不加价】广州南沙金茂万豪酒店住宿套餐 | 无人驾驶体验 | Marriott*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一
tour_3923,广之旅,【亲子度假胜地】珠海横琴星乐度露营小镇住宿套餐 *等待确认,852,http://nn.gzl.cn/freetour/402880418849b8ca01884b73fc1b00c9.html,http://nn.gzl.cn/freetour/402880418849b8ca01884b73fc1b00c9.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,1665,广之旅,"珠海横琴星乐度露营小镇住宿套餐, 亲子度假胜地, 等待确认",多地出发到珠海自由行1日游_【亲子度假胜地】珠海横琴星乐度露营小镇住宿套餐 *等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮
tour_3924,广之旅,【远眺歌剧院】珠海回酒店住宿套餐*等待确认,610,http://nn.gzl.cn/freetour/402880268867f5ed01886fa5ed214f42.html,http://nn.gzl.cn/freetour/402880268867f5ed01886fa5ed214f42.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,642,广之旅,"珠海回酒店住宿套餐, 远眺歌剧院, 等待确认",多地出发到珠海自由行1日游_【远眺歌剧院】珠海回酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI 租
tour_3925,广之旅,【周末不加价】广州黄埔君澜酒店住宿套餐 | 城中绿洲*等待确认,838,http://nn.gzl.cn/freetour/402880448775c2120187c72eee82675a.html,http://nn.gzl.cn/freetour/402880448775c2120187c72eee82675a.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,536,广之旅,"广州黄埔君澜酒店住宿套餐, 周末不加价, 城中绿洲",多地出发到广州自由行1日游_【周末不加价】广州黄埔君澜酒店住宿套餐 | 城中绿洲*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证
tour_3926,广之旅,【暑期度假】珠海格力东澳大酒店住宿套餐 | 海岛风情*等待确认,1661,http://nn.gzl.cn/freetour/402880448775c2120187c7288c016bb8.html,http://nn.gzl.cn/freetour/402880448775c2120187c7288c016bb8.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,1064,广之旅,"珠海格力东澳大酒店住宿套餐, 暑期度假, 海岛风情",多地出发到珠海自由行1日游_【暑期度假】珠海格力东澳大酒店住宿套餐 | 海岛风情*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证
tour_3929,广之旅,【岭南文化】广州永庆坊瞻云精选酒店住宿套餐*等待确认,387,http://nn.gzl.cn/freetour/402880448775c2120187c72e73095bb4.html,http://nn.gzl.cn/freetour/402880448775c2120187c72e73095bb4.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,547,广之旅,"广州永庆坊瞻云精选酒店住宿套餐, 岭南文化, 等待确认",多地出发到广州自由行1日游_【岭南文化】广州永庆坊瞻云精选酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 W
tour_3930,广之旅,【山海度假】惠州巽寮湾星河山海半岛星度假酒店住宿套餐*等待确认,944,http://nn.gzl.cn/freetour/402880418805edfe018823f0a8ca5f4e.html,http://nn.gzl.cn/freetour/402880418805edfe018823f0a8ca5f4e.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,741,广之旅,"惠州巽寮湾星河山海半岛星度假酒店住宿套餐, 山海度假, 等待确认",多地出发到惠州自由行1日游_【山海度假】惠州巽寮湾星河山海半岛星度假酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证
tour_3931,广之旅,佛山顺德美的臻品之选酒店住宿套餐*等待确认,1047,http://nn.gzl.cn/freetour/402880128775ad320187788a308a666f.html,http://nn.gzl.cn/freetour/402880128775ad320187788a308a666f.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,448,广之旅,"佛山顺德美的臻品之选酒店住宿套餐, 等待确认",多地出发到佛山自由行1日游_佛山顺德美的臻品之选酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI 租
tour_3934,广之旅,【舒适温泉】惠州南昆山居温泉度假酒店住宿套餐*等待确认,575,http://nn.gzl.cn/freetour/402880448775c2120187c6bb9e332bfc.html,http://nn.gzl.cn/freetour/402880448775c2120187c6bb9e332bfc.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,743,广之旅,"惠州南昆山居温泉度假酒店住宿套餐, 舒适温泉, 等待确认",多地出发到惠州自由行1日游_【舒适温泉】惠州南昆山居温泉度假酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 
tour_3935,广之旅,【年中大促】深汕特别合作区水底山温泉庄园住宿套餐*等待确认,1034,http://nn.gzl.cn/freetour/402880448775c2120187c7093afa7d0c.html,http://nn.gzl.cn/freetour/402880448775c2120187c7093afa7d0c.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,518,广之旅,"深汕特别合作区水底山温泉庄园住宿套餐, 年中大促, 等待确认",多地出发到深圳自由行1日游_【年中大促】深汕特别合作区水底山温泉庄园住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮
tour_3936,广之旅,【CoCo Park】深圳好日子皇冠假日酒店住宿套餐 | 近福田站*等待确认,1164,http://nn.gzl.cn/freetour/40288012890a980e018970d7c9d112f1.html,http://nn.gzl.cn/freetour/40288012890a980e018970d7c9d112f1.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,687,广之旅,"深圳好日子皇冠假日酒店住宿套餐, coco, park",多地出发到深圳自由行1日游_【CoCo Park】深圳好日子皇冠假日酒店住宿套餐 | 近福田站*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒
tour_3937,广之旅,【近海上世界】深圳佳兆业可域酒店(深圳前海店)住宿套餐*等待确认,775,http://nn.gzl.cn/freetour/402880128a42865e018a62e838ac6aca.html,http://nn.gzl.cn/freetour/402880128a42865e018a62e838ac6aca.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,631,广之旅,"深圳佳兆业可域酒店, 近海上世界, 深圳前海店",多地出发到深圳自由行1日游_【近海上世界】深圳佳兆业可域酒店(深圳前海店)住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签
tour_3938,广之旅,【近地铁站】深圳南山逸衡酒店住宿套餐 | 近前海山姆会员店 | 洲际集团*等待确认,816,http://nn.gzl.cn/freetour/40288012890a980e0189619a36d7406d.html,http://nn.gzl.cn/freetour/40288012890a980e0189619a36d7406d.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,411,广之旅,"深圳南山逸衡酒店住宿套餐, 近前海山姆会员店, 近地铁站",多地出发到深圳自由行1日游_【近地铁站】深圳南山逸衡酒店住宿套餐 | 近前海山姆会员店 | 洲际集团*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩
tour_3939,广之旅,【亲子度假】深圳龙岗珠江皇冠假日酒店住宿套餐 | IHG集团*等待确认,1436,http://nn.gzl.cn/freetour/40288012890a980e01896199f2e637c9.html,http://nn.gzl.cn/freetour/40288012890a980e01896199f2e637c9.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,591,广之旅,"深圳龙岗珠江皇冠假日酒店住宿套餐, ihg集团, 亲子度假",多地出发到深圳自由行1日游_【亲子度假】深圳龙岗珠江皇冠假日酒店住宿套餐 | IHG集团*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门
tour_3940,广之旅,【舒适温泉】南昆山慕思嘉华温泉酒店住宿套餐*等待确认,1012,http://nn.gzl.cn/freetour/402880488775c1be0187c719c98d1e16.html,http://nn.gzl.cn/freetour/402880488775c1be0187c719c98d1e16.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,525,广之旅,"南昆山慕思嘉华温泉酒店住宿套餐, 舒适温泉, 等待确认",多地出发到惠州自由行1日游_【舒适温泉】南昆山慕思嘉华温泉酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 W
tour_3941,广之旅,【沙滩度假优选】惠州金海湾嘉华度假酒店住宿套餐 *等待确认,1700,http://nn.gzl.cn/freetour/402880448775c2120187c73aa3fb6a3d.html,http://nn.gzl.cn/freetour/402880448775c2120187c73aa3fb6a3d.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,1071,广之旅,"惠州金海湾嘉华度假酒店住宿套餐, 沙滩度假优选, 等待确认",多地出发到惠州自由行1日游_【沙滩度假优选】惠州金海湾嘉华度假酒店住宿套餐 *等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮
tour_3942,广之旅,深圳万象食家NOA诺岸酒店住宿套餐*等待确认,1034,http://nn.gzl.cn/freetour/40288012890a980e0189619ad44a4be1.html,http://nn.gzl.cn/freetour/40288012890a980e0189619ad44a4be1.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,428,广之旅,"深圳万象食家noa诺岸酒店住宿套餐, 等待确认",多地出发到深圳自由行1日游_深圳万象食家NOA诺岸酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI 
tour_3944,广之旅,【年中大促】河源春沐源小镇•蓝葡萄酒店住宿套餐*等待确认,1400,http://nn.gzl.cn/freetour/402880448775c2120187c72c71ca3453.html,http://nn.gzl.cn/freetour/402880448775c2120187c72c71ca3453.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,468,广之旅,"蓝葡萄酒店住宿套餐, 河源春沐源小镇, 年中大促",多地出发到河源自由行1日游_【年中大促】河源春沐源小镇•蓝葡萄酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮
tour_3945,广之旅,【东南亚风情景观园林】惠州碧桂园润杨溪谷温泉酒店住宿套餐*等待确认,430,http://nn.gzl.cn/freetour/402880448775c2120187c73bccdc7596.html,http://nn.gzl.cn/freetour/402880448775c2120187c73bccdc7596.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,368,广之旅,"惠州碧桂园润杨溪谷温泉酒店住宿套餐, 东南亚风情景观园林, 等待确认",多地出发到惠州自由行1日游_【东南亚风情景观园林】惠州碧桂园润杨溪谷温泉酒店住宿套餐*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 
